Date,HSI
23/6/2016,20868.33984
24/6/2016,20259.13086
27/6/2016,20227.30078
28/6/2016,20172.46094
29/6/2016,20436.11914
30/6/2016,20794.36914
4/7/2016,21059.19922
5/7/2016,20750.7207
6/7/2016,20495.28906
7/7/2016,20706.91992
8/7/2016,20564.16992
11/7/2016,20880.5
12/7/2016,21224.74023
13/7/2016,21322.36914
14/7/2016,21561.06055
15/7/2016,21659.25
18/7/2016,21803.17969
19/7/2016,21673.19922
20/7/2016,21882.48047
21/7/2016,22000.49023
22/7/2016,21964.26953
25/7/2016,21993.43945
26/7/2016,22129.73047
27/7/2016,22218.99023
28/7/2016,22174.33984
29/7/2016,21891.36914
1/8/2016,22129.14063
3/8/2016,21739.11914
4/8/2016,21832.23047
5/8/2016,22146.08984
8/8/2016,22494.75977
9/8/2016,22465.60938
10/8/2016,22492.42969
11/8/2016,22580.55078
12/8/2016,22766.91016
15/8/2016,22932.50977
16/8/2016,22910.83984
17/8/2016,22799.7793
18/8/2016,23023.16016
19/8/2016,22937.2207
22/8/2016,22997.91016
23/8/2016,22998.92969
24/8/2016,22820.7793
25/8/2016,22814.94922
26/8/2016,22909.53906
29/8/2016,22821.33984
30/8/2016,23016.10938
31/8/2016,22976.88086
1/9/2016,23162.33984
2/9/2016,23266.69922
5/9/2016,23649.55078
6/9/2016,23787.67969
7/9/2016,23741.81055
8/9/2016,23919.33984
9/9/2016,24099.69922
12/9/2016,23290.59961
13/9/2016,23215.75977
14/9/2016,23190.64063
15/9/2016,23335.58984
19/9/2016,23550.44922
20/9/2016,23530.85938
21/9/2016,23669.90039
22/9/2016,23759.80078
23/9/2016,23686.48047
26/9/2016,23317.91992
27/9/2016,23571.90039
28/9/2016,23619.65039
29/9/2016,23739.4707
30/9/2016,23297.15039
3/10/2016,23584.42969
4/10/2016,23689.43945
5/10/2016,23788.31055
6/10/2016,23952.5
7/10/2016,23851.82031
11/10/2016,23549.51953
12/10/2016,23407.05078
13/10/2016,23031.30078
14/10/2016,23233.31055
17/10/2016,23037.53906
18/10/2016,23394.39063
19/10/2016,23304.9707
20/10/2016,23374.40039
24/10/2016,23604.08008
25/10/2016,23565.10938
26/10/2016,23325.42969
27/10/2016,23132.34961
28/10/2016,22954.81055
31/10/2016,22934.53906
1/11/2016,23147.07031
2/11/2016,22810.5
3/11/2016,22683.50977
4/11/2016,22642.61914
7/11/2016,22801.40039
8/11/2016,22909.4707
9/11/2016,22415.18945
10/11/2016,22839.10938
11/11/2016,22531.08984
14/11/2016,22222.2207
15/11/2016,22323.91016
16/11/2016,22280.5293
17/11/2016,22262.88086
18/11/2016,22344.21094
21/11/2016,22357.7793
22/11/2016,22678.07031
23/11/2016,22676.68945
24/11/2016,22608.49023
25/11/2016,22723.44922
28/11/2016,22830.57031
29/11/2016,22737.07031
30/11/2016,22789.76953
1/12/2016,22878.23047
2/12/2016,22564.82031
5/12/2016,22505.55078
6/12/2016,22675.15039
7/12/2016,22800.91992
8/12/2016,22861.83984
9/12/2016,22760.98047
12/12/2016,22433.01953
13/12/2016,22446.69922
14/12/2016,22456.61914
15/12/2016,22059.40039
16/12/2016,22020.75
19/12/2016,21832.67969
20/12/2016,21729.06055
21/12/2016,21809.80078
22/12/2016,21636.19922
23/12/2016,21574.75977
28/12/2016,21754.74023
29/12/2016,21790.91016
30/12/2016,22000.56055
3/1/2017,22150.40039
4/1/2017,22134.4707
5/1/2017,22456.68945
6/1/2017,22503.00977
9/1/2017,22558.68945
10/1/2017,22744.84961
11/1/2017,22935.34961
12/1/2017,22829.01953
13/1/2017,22937.38086
16/1/2017,22718.15039
17/1/2017,22840.9707
18/1/2017,23098.25977
19/1/2017,23049.96094
20/1/2017,22885.91016
23/1/2017,22898.51953
24/1/2017,22949.85938
25/1/2017,23049.11914
26/1/2017,23374.16992
27/1/2017,23360.7793
1/2/2017,23318.39063
2/2/2017,23184.51953
3/2/2017,23129.21094
6/2/2017,23348.24023
7/2/2017,23331.57031
8/2/2017,23485.13086
9/2/2017,23525.14063
10/2/2017,23574.98047
13/2/2017,23710.98047
14/2/2017,23703.00977
15/2/2017,23994.86914
16/2/2017,24107.69922
17/2/2017,24033.74023
20/2/2017,24146.08008
21/2/2017,23963.63086
22/2/2017,24201.96094
23/2/2017,24114.85938
24/2/2017,23965.69922
27/2/2017,23925.05078
28/2/2017,23740.73047
1/3/2017,23776.49023
2/3/2017,23728.07031
3/3/2017,23552.7207
6/3/2017,23596.2793
7/3/2017,23681.07031
8/3/2017,23782.26953
9/3/2017,23501.56055
10/3/2017,23568.66992
13/3/2017,23829.66992
14/3/2017,23827.94922
15/3/2017,23792.84961
16/3/2017,24288.2793
17/3/2017,24309.92969
20/3/2017,24501.99023
21/3/2017,24593.11914
22/3/2017,24320.41016
23/3/2017,24327.69922
24/3/2017,24358.26953
27/3/2017,24193.69922
28/3/2017,24345.86914
29/3/2017,24392.05078
30/3/2017,24301.08984
31/3/2017,24111.58984
3/4/2017,24261.48047
5/4/2017,24400.80078
6/4/2017,24273.7207
7/4/2017,24267.30078
10/4/2017,24262.17969
11/4/2017,24088.46094
12/4/2017,24313.5
13/4/2017,24261.66016
18/4/2017,23924.53906
19/4/2017,23825.88086
20/4/2017,24056.98047
21/4/2017,24042.01953
24/4/2017,24139.48047
25/4/2017,24455.93945
26/4/2017,24578.42969
27/4/2017,24698.48047
28/4/2017,24615.13086
2/5/2017,24696.13086
4/5/2017,24683.88086
5/5/2017,24476.34961
8/5/2017,24577.91016
9/5/2017,24889.0293
10/5/2017,25015.41992
11/5/2017,25125.55078
12/5/2017,25156.33984
15/5/2017,25371.58984
16/5/2017,25335.93945
17/5/2017,25293.63086
18/5/2017,25136.51953
19/5/2017,25174.86914
22/5/2017,25391.33984
23/5/2017,25403.15039
24/5/2017,25428.5
25/5/2017,25630.7793
26/5/2017,25639.26953
29/5/2017,25701.63086
31/5/2017,25660.65039
1/6/2017,25809.2207
2/6/2017,25924.05078
5/6/2017,25862.99023
6/6/2017,25997.14063
7/6/2017,25974.16016
8/6/2017,26063.06055
9/6/2017,26030.28906
12/6/2017,25708.03906
13/6/2017,25852.09961
14/6/2017,25875.90039
15/6/2017,25565.33984
16/6/2017,25626.49023
19/6/2017,25924.55078
20/6/2017,25843.03906
21/6/2017,25694.58008
22/6/2017,25674.5293
23/6/2017,25670.05078
26/6/2017,25871.89063
27/6/2017,25839.99023
28/6/2017,25683.5
29/6/2017,25965.41992
30/6/2017,25764.58008
3/7/2017,25784.16992
4/7/2017,25389.00977
5/7/2017,25521.9707
6/7/2017,25465.2207
7/7/2017,25340.84961
10/7/2017,25500.06055
11/7/2017,25877.64063
12/7/2017,26043.64063
13/7/2017,26346.16992
14/7/2017,26389.23047
17/7/2017,26470.58008
18/7/2017,26524.93945
19/7/2017,26672.16016
20/7/2017,26740.21094
21/7/2017,26706.08984
24/7/2017,26846.83008
25/7/2017,26852.05078
26/7/2017,26941.01953
27/7/2017,27131.16992
28/7/2017,26979.39063
31/7/2017,27323.99023
1/8/2017,27540.23047
2/8/2017,27607.38086
3/8/2017,27531.00977
4/8/2017,27562.67969
7/8/2017,27690.35938
8/8/2017,27854.91016
9/8/2017,27757.08984
10/8/2017,27444
11/8/2017,26883.50977
14/8/2017,27250.23047
15/8/2017,27174.96094
16/8/2017,27409.07031
17/8/2017,27344.2207
18/8/2017,27047.57031
21/8/2017,27154.67969
22/8/2017,27401.66992
24/8/2017,27518.59961
25/8/2017,27848.16016
28/8/2017,27863.28906
29/8/2017,27765.00977
30/8/2017,28094.60938
31/8/2017,27970.30078
1/9/2017,27953.16016
4/9/2017,27740.25977
5/9/2017,27741.34961
6/9/2017,27613.75977
7/9/2017,27522.91992
8/9/2017,27668.4707
11/9/2017,27955.13086
12/9/2017,27972.24023
13/9/2017,27894.08008
14/9/2017,27777.19922
15/9/2017,27807.58984
18/9/2017,28159.76953
19/9/2017,28051.41016
20/9/2017,28127.80078
21/9/2017,28110.33008
22/9/2017,27880.5293
25/9/2017,27500.33984
26/9/2017,27513.00977
27/9/2017,27642.42969
28/9/2017,27421.59961
29/9/2017,27554.30078
3/10/2017,28173.21094
4/10/2017,28379.17969
6/10/2017,28458.03906
9/10/2017,28326.58984
10/10/2017,28490.83008
11/10/2017,28389.57031
12/10/2017,28459.0293
13/10/2017,28476.42969
16/10/2017,28692.80078
17/10/2017,28697.49023
18/10/2017,28711.75977
19/10/2017,28159.08984
20/10/2017,28487.24023
23/10/2017,28305.88086
24/10/2017,28154.9707
25/10/2017,28302.89063
26/10/2017,28202.38086
27/10/2017,28438.84961
30/10/2017,28336.18945
31/10/2017,28245.53906
1/11/2017,28594.06055
2/11/2017,28518.64063
3/11/2017,28603.60938
6/11/2017,28596.80078
7/11/2017,28994.33984
8/11/2017,28907.59961
9/11/2017,29136.57031
10/11/2017,29120.91992
13/11/2017,29182.17969
14/11/2017,29152.11914
15/11/2017,28851.68945
16/11/2017,29018.75977
17/11/2017,29199.03906
20/11/2017,29260.31055
21/11/2017,29818.07031
22/11/2017,30003.49023
23/11/2017,29707.93945
24/11/2017,29866.32031
27/11/2017,29686.18945
28/11/2017,29680.84961
29/11/2017,29623.83008
30/11/2017,29177.34961
1/12/2017,29074.24023
4/12/2017,29138.2793
5/12/2017,28842.80078
6/12/2017,28224.80078
7/12/2017,28303.18945
8/12/2017,28639.84961
11/12/2017,28965.28906
12/12/2017,28793.88086
13/12/2017,29222.09961
14/12/2017,29166.38086
15/12/2017,28848.10938
18/12/2017,29050.41016
19/12/2017,29253.66016
20/12/2017,29234.08984
21/12/2017,29367.06055
22/12/2017,29578.00977
27/12/2017,29597.66016
28/12/2017,29863.71094
29/12/2017,29919.15039
2/1/2018,30515.31055
3/1/2018,30560.94922
4/1/2018,30736.48047
5/1/2018,30814.64063
8/1/2018,30899.5293
9/1/2018,31011.41016
10/1/2018,31073.7207
11/1/2018,31120.39063
12/1/2018,31412.53906
15/1/2018,31338.86914
16/1/2018,31904.75
17/1/2018,31983.41016
18/1/2018,32121.93945
19/1/2018,32254.89063
22/1/2018,32393.41016
23/1/2018,32930.69922
24/1/2018,32958.69141
25/1/2018,32654.44922
26/1/2018,33154.12109
29/1/2018,32966.89063
30/1/2018,32607.28906
31/1/2018,32887.26953
1/2/2018,32642.08984
2/2/2018,32601.7793
5/2/2018,32245.2207
6/2/2018,30595.41992
7/2/2018,30323.19922
8/2/2018,30451.26953
9/2/2018,29507.41992
12/2/2018,29459.63086
13/2/2018,29839.5293
14/2/2018,30515.59961
15/2/2018,31115.42969
20/2/2018,30873.63086
21/2/2018,31431.89063
22/2/2018,30965.67969
23/2/2018,31267.16992
26/2/2018,31498.59961
27/2/2018,31268.66016
28/2/2018,30844.7207
1/3/2018,31044.25
2/3/2018,30583.44922
5/3/2018,29886.39063
6/3/2018,30510.73047
7/3/2018,30196.91992
8/3/2018,30654.51953
9/3/2018,30996.21094
12/3/2018,31594.33008
13/3/2018,31601.44922
14/3/2018,31435.00977
15/3/2018,31541.09961
16/3/2018,31501.9707
19/3/2018,31513.75977
20/3/2018,31549.92969
21/3/2018,31414.51953
22/3/2018,31071.05078
23/3/2018,30309.28906
26/3/2018,30548.76953
27/3/2018,30790.83008
28/3/2018,30022.5293
29/3/2018,30093.38086
3/4/2018,30180.09961
4/4/2018,29518.68945
6/4/2018,29844.93945
9/4/2018,30229.58008
10/4/2018,30728.74023
11/4/2018,30897.71094
12/4/2018,30831.2793
13/4/2018,30808.38086
16/4/2018,30315.58984
17/4/2018,30062.75
18/4/2018,30284.25
19/4/2018,30708.43945
20/4/2018,30418.33008
23/4/2018,30254.40039
24/4/2018,30636.24023
25/4/2018,30328.15039
26/4/2018,30007.67969
27/4/2018,30280.66992
30/4/2018,30808.44922
2/5/2018,30723.88086
3/5/2018,30313.36914
4/5/2018,29926.5
7/5/2018,29994.25977
8/5/2018,30402.81055
9/5/2018,30536.14063
10/5/2018,30809.2207
11/5/2018,31122.06055
14/5/2018,31541.08008
15/5/2018,31152.0293
16/5/2018,31110.19922
17/5/2018,30942.15039
18/5/2018,31047.91016
21/5/2018,31234.34961
23/5/2018,30665.64063
24/5/2018,30760.41016
25/5/2018,30588.03906
28/5/2018,30792.25977
29/5/2018,30484.58008
30/5/2018,30056.78906
31/5/2018,30468.56055
1/6/2018,30492.91016
4/6/2018,30997.98047
5/6/2018,31093.44922
6/6/2018,31259.09961
7/6/2018,31512.63086
8/6/2018,30958.21094
11/6/2018,31063.69922
12/6/2018,31103.06055
13/6/2018,30725.15039
14/6/2018,30440.16992
15/6/2018,30309.49023
19/6/2018,29468.15039
20/6/2018,29696.16992
21/6/2018,29296.05078
22/6/2018,29338.69922
25/6/2018,28961.39063
26/6/2018,28881.40039
27/6/2018,28356.25977
28/6/2018,28497.32031
29/6/2018,28955.10938
3/7/2018,28545.57031
4/7/2018,28241.66992
5/7/2018,28182.08984
6/7/2018,28315.61914
9/7/2018,28688.5
10/7/2018,28682.25
11/7/2018,28311.68945
12/7/2018,28480.83008
13/7/2018,28525.43945
16/7/2018,28539.66016
17/7/2018,28181.67969
18/7/2018,28117.41992
19/7/2018,28010.85938
20/7/2018,28224.48047
23/7/2018,28256.11914
24/7/2018,28662.57031
25/7/2018,28920.90039
26/7/2018,28781.14063
27/7/2018,28804.2793
30/7/2018,28733.13086
31/7/2018,28583.00977
1/8/2018,28340.74023
2/8/2018,27714.56055
3/8/2018,27676.32031
6/8/2018,27819.56055
7/8/2018,28248.88086
8/8/2018,28359.14063
9/8/2018,28607.30078
10/8/2018,28366.61914
13/8/2018,27936.57031
14/8/2018,27752.92969
15/8/2018,27323.58984
16/8/2018,27100.06055
17/8/2018,27213.41016
20/8/2018,27598.01953
21/8/2018,27752.78906
22/8/2018,27927.58008
23/8/2018,27790.46094
24/8/2018,27671.86914
27/8/2018,28271.26953
28/8/2018,28351.61914
29/8/2018,28416.43945
30/8/2018,28164.05078
31/8/2018,27888.55078
3/9/2018,27712.53906
4/9/2018,27973.33984
5/9/2018,27243.84961
6/9/2018,26974.82031
7/9/2018,26973.4707
10/9/2018,26613.41992
11/9/2018,26422.55078
12/9/2018,26345.03906
13/9/2018,27014.49023
14/9/2018,27286.41016
17/9/2018,26932.84961
18/9/2018,27084.66016
19/9/2018,27407.36914
20/9/2018,27477.66992
21/9/2018,27953.58008
24/9/2018,27499.39063
26/9/2018,27816.86914
27/9/2018,27715.66992
28/9/2018,27788.51953
2/10/2018,27126.38086
3/10/2018,27091.25977
4/10/2018,26623.86914
5/10/2018,26572.57031
8/10/2018,26202.57031
9/10/2018,26172.91016
10/10/2018,26193.07031
11/10/2018,25266.36914
12/10/2018,25801.49023
15/10/2018,25445.06055
16/10/2018,25462.25977
18/10/2018,25454.55078
19/10/2018,25561.40039
22/10/2018,26153.15039
23/10/2018,25346.55078
24/10/2018,25249.7793
25/10/2018,24994.46094
26/10/2018,24717.63086
29/10/2018,24812.03906
30/10/2018,24585.5293
31/10/2018,24979.68945
1/11/2018,25416
2/11/2018,26486.34961
5/11/2018,25934.39063
6/11/2018,26120.96094
7/11/2018,26147.68945
8/11/2018,26227.7207
9/11/2018,25601.91992
12/11/2018,25633.17969
13/11/2018,25792.86914
14/11/2018,25654.42969
15/11/2018,26103.33984
16/11/2018,26183.5293
19/11/2018,26372
20/11/2018,25840.33984
21/11/2018,25971.4707
22/11/2018,26019.41016
23/11/2018,25927.67969
26/11/2018,26376.17969
27/11/2018,26331.96094
28/11/2018,26682.56055
29/11/2018,26451.0293
30/11/2018,26506.75
3/12/2018,27182.03906
4/12/2018,27260.43945
5/12/2018,26819.67969
6/12/2018,26156.38086
7/12/2018,26063.75977
10/12/2018,25752.38086
11/12/2018,25771.66992
12/12/2018,26186.71094
13/12/2018,26524.34961
14/12/2018,26094.78906
17/12/2018,26087.98047
18/12/2018,25814.25
19/12/2018,25865.39063
20/12/2018,25623.5293
21/12/2018,25753.41992
24/12/2018,25651.38086
27/12/2018,25478.88086
28/12/2018,25504.19922
31/12/2018,25845.69922
2/1/2019,25130.34961
3/1/2019,25064.35938
4/1/2019,25626.0293
7/1/2019,25835.69922
8/1/2019,25875.44922
9/1/2019,26462.32031
10/1/2019,26521.42969
11/1/2019,26667.26953
14/1/2019,26298.33008
15/1/2019,26830.28906
16/1/2019,26902.09961
17/1/2019,26755.63086
18/1/2019,27090.81055
21/1/2019,27196.53906
22/1/2019,27005.44922
23/1/2019,27008.19922
24/1/2019,27120.98047
25/1/2019,27569.18945
28/1/2019,27576.96094
29/1/2019,27531.67969
30/1/2019,27642.84961
31/1/2019,27942.4707
1/2/2019,27930.74023
4/2/2019,27990.21094
8/2/2019,27946.32031
11/2/2019,28143.83984
12/2/2019,28171.33008
13/2/2019,28497.58984
14/2/2019,28432.05078
15/2/2019,27900.83984
18/2/2019,28347.00977
19/2/2019,28228.13086
20/2/2019,28514.05078
21/2/2019,28629.91992
22/2/2019,28816.30078
25/2/2019,28959.30078
26/2/2019,28772.06055
27/2/2019,28757.43945
28/2/2019,28633.17969
1/3/2019,28812.16992
4/3/2019,28959.58984
5/3/2019,28961.59961
6/3/2019,29037.59961
7/3/2019,28779.44922
8/3/2019,28228.41992
11/3/2019,28503.30078
12/3/2019,28920.86914
13/3/2019,28807.44922
14/3/2019,28851.39063
15/3/2019,29012.25977
18/3/2019,29409.00977
19/3/2019,29466.2793
20/3/2019,29320.9707
21/3/2019,29071.56055
22/3/2019,29113.35938
25/3/2019,28523.34961
26/3/2019,28566.91016
27/3/2019,28728.25
28/3/2019,28775.21094
29/3/2019,29051.35938
1/4/2019,29562.01953
2/4/2019,29624.66992
3/4/2019,29986.39063
4/4/2019,29936.32031
8/4/2019,30077.15039
9/4/2019,30157.49023
10/4/2019,30119.56055
11/4/2019,29839.44922
12/4/2019,29909.75977
15/4/2019,29810.7207
16/4/2019,30129.86914
17/4/2019,30124.67969
18/4/2019,29963.25977
23/4/2019,29963.24023
24/4/2019,29805.83008
25/4/2019,29549.80078
26/4/2019,29605.00977
29/4/2019,29892.81055
30/4/2019,29699.10938
2/5/2019,29944.17969
3/5/2019,30081.55078
6/5/2019,29209.82031
7/5/2019,29363.01953
8/5/2019,29003.19922
9/5/2019,28311.07031
10/5/2019,28550.24023
14/5/2019,28122.01953
15/5/2019,28268.71094
16/5/2019,28275.07031
17/5/2019,27946.46094
20/5/2019,27787.60938
21/5/2019,27657.24023
22/5/2019,27705.93945
23/5/2019,27267.13086
24/5/2019,27353.92969
27/5/2019,27288.08984
28/5/2019,27390.81055
29/5/2019,27235.71094
30/5/2019,27114.88086
31/5/2019,26901.08984
3/6/2019,26893.85938
4/6/2019,26761.51953
5/6/2019,26895.43945
6/6/2019,26965.2793
10/6/2019,27578.64063
11/6/2019,27789.33984
12/6/2019,27308.46094
13/6/2019,27294.71094
14/6/2019,27118.34961
17/6/2019,27227.16016
18/6/2019,27498.76953
19/6/2019,28202.14063
20/6/2019,28550.42969
21/6/2019,28473.71094
24/6/2019,28513
25/6/2019,28185.98047
26/6/2019,28221.98047
27/6/2019,28621.41992
28/6/2019,28542.61914
2/7/2019,28875.56055
3/7/2019,28855.14063
4/7/2019,28795.76953
5/7/2019,28774.83008
8/7/2019,28331.68945
9/7/2019,28116.2793
10/7/2019,28204.68945
11/7/2019,28431.80078
12/7/2019,28471.61914
15/7/2019,28554.88086
16/7/2019,28619.61914
17/7/2019,28593.16992
18/7/2019,28461.66016
19/7/2019,28765.40039
22/7/2019,28371.25977
23/7/2019,28466.48047
24/7/2019,28524.03906
25/7/2019,28594.30078
26/7/2019,28397.74023
29/7/2019,28106.41016
30/7/2019,28146.5
31/7/2019,27777.75
1/8/2019,27565.69922
2/8/2019,26918.58008
5/8/2019,26151.32031
6/8/2019,25976.24023
7/8/2019,25997.0293
8/8/2019,26120.76953
9/8/2019,25939.30078
12/8/2019,25824.7207
13/8/2019,25281.30078
14/8/2019,25302.2793
15/8/2019,25495.46094
16/8/2019,25734.2207
19/8/2019,26291.83984
20/8/2019,26231.53906
21/8/2019,26270.03906
22/8/2019,26048.7207
23/8/2019,26179.33008
26/8/2019,25680.33008
27/8/2019,25664.07031
28/8/2019,25615.48047
29/8/2019,25703.5
30/8/2019,25724.73047
2/9/2019,25626.55078
3/9/2019,25527.84961
4/9/2019,26523.23047
5/9/2019,26515.5293
6/9/2019,26690.75977
9/9/2019,26681.40039
10/9/2019,26683.67969
11/9/2019,27159.06055
12/9/2019,27087.63086
13/9/2019,27352.68945
16/9/2019,27124.55078
17/9/2019,26790.24023
18/9/2019,26754.11914
19/9/2019,26468.94922
20/9/2019,26435.66992
23/9/2019,26222.40039
24/9/2019,26281
25/9/2019,25945.34961
26/9/2019,26041.92969
27/9/2019,25954.81055
30/9/2019,26092.26953
2/10/2019,26042.68945
3/10/2019,26110.31055
4/10/2019,25821.0293
8/10/2019,25893.40039
9/10/2019,25682.81055
10/10/2019,25707.92969
11/10/2019,26308.43945
14/10/2019,26521.84961
15/10/2019,26503.92969
16/10/2019,26664.2793
17/10/2019,26848.49023
18/10/2019,26719.58008
21/10/2019,26725.67969
22/10/2019,26786.19922
23/10/2019,26566.73047
24/10/2019,26797.94922
25/10/2019,26667.39063
28/10/2019,26891.25977
29/10/2019,26786.75977
30/10/2019,26667.71094
31/10/2019,26906.7207
1/11/2019,27100.75977
4/11/2019,27547.30078
5/11/2019,27683.40039
6/11/2019,27688.64063
7/11/2019,27847.23047
8/11/2019,27651.14063
11/11/2019,26926.55078
12/11/2019,27065.2793
13/11/2019,26571.46094
14/11/2019,26323.68945
15/11/2019,26326.66016
18/11/2019,26681.08984
19/11/2019,27093.80078
20/11/2019,26889.60938
21/11/2019,26466.88086
22/11/2019,26595.08008
25/11/2019,26993.03906
26/11/2019,26913.91992
27/11/2019,26954
28/11/2019,26893.73047
29/11/2019,26346.49023
2/12/2019,26444.7207
3/12/2019,26391.30078
4/12/2019,26062.56055
5/12/2019,26217.03906
6/12/2019,26498.36914
9/12/2019,26494.73047
10/12/2019,26436.61914
11/12/2019,26645.42969
12/12/2019,26994.14063
13/12/2019,27687.75977
16/12/2019,27508.08984
17/12/2019,27843.71094
18/12/2019,27884.21094
19/12/2019,27800.49023
20/12/2019,27871.34961
23/12/2019,27906.41016
24/12/2019,27864.21094
27/12/2019,28225.41992
30/12/2019,28319.39063
31/12/2019,28189.75
2/1/2020,28543.51953
3/1/2020,28451.5
6/1/2020,28226.18945
7/1/2020,28322.06055
8/1/2020,28087.91992
9/1/2020,28561
10/1/2020,28638.19922
13/1/2020,28954.93945
14/1/2020,28885.14063
15/1/2020,28773.58984
16/1/2020,28883.03906
17/1/2020,29056.41992
20/1/2020,28795.91016
21/1/2020,27985.33008
22/1/2020,28341.03906
23/1/2020,27909.11914
24/1/2020,27949.64063
29/1/2020,27160.63086
30/1/2020,26449.13086
31/1/2020,26312.63086
3/2/2020,26356.98047
4/2/2020,26675.98047
5/2/2020,26786.74023
6/2/2020,27493.69922
7/2/2020,27404.26953
10/2/2020,27241.33984
11/2/2020,27583.88086
12/2/2020,27823.66016
13/2/2020,27730
14/2/2020,27815.59961
17/2/2020,27959.59961
18/2/2020,27530.19922
19/2/2020,27655.81055
20/2/2020,27609.16016
21/2/2020,27308.81055
24/2/2020,26820.88086
25/2/2020,26893.23047
26/2/2020,26696.49023
27/2/2020,26778.61914
28/2/2020,26129.92969
2/3/2020,26291.67969
3/3/2020,26284.82031
4/3/2020,26222.07031
5/3/2020,26767.86914
6/3/2020,26146.66992
9/3/2020,25040.46094
10/3/2020,25392.50977
11/3/2020,25231.60938
12/3/2020,24309.07031
13/3/2020,24032.91016
16/3/2020,23063.57031
17/3/2020,23263.73047
18/3/2020,22291.82031
19/3/2020,21709.13086
20/3/2020,22805.07031
23/3/2020,21696.13086
24/3/2020,22663.49023
25/3/2020,23527.18945
26/3/2020,23352.33984
27/3/2020,23484.2793
30/3/2020,23175.10938
31/3/2020,23603.48047
1/4/2020,23085.78906
2/4/2020,23280.06055
3/4/2020,23236.10938
6/4/2020,23749.11914
7/4/2020,24253.28906
8/4/2020,23970.36914
9/4/2020,24300.33008
14/4/2020,24435.40039
15/4/2020,24145.33984
16/4/2020,24006.44922
17/4/2020,24380
20/4/2020,24330.01953
21/4/2020,23793.55078
22/4/2020,23893.35938
23/4/2020,23977.32031
24/4/2020,23831.33008
27/4/2020,24280.14063
28/4/2020,24575.96094
29/4/2020,24643.58984
4/5/2020,23613.80078
5/5/2020,23868.66016
6/5/2020,24137.48047
7/5/2020,23980.63086
8/5/2020,24230.16992
11/5/2020,24602.06055
12/5/2020,24245.67969
13/5/2020,24180.30078
14/5/2020,23829.74023
15/5/2020,23797.4707
18/5/2020,23934.76953
19/5/2020,24388.13086
20/5/2020,24399.94922
21/5/2020,24280.0293
22/5/2020,22930.14063
25/5/2020,22952.24023
26/5/2020,23384.66016
27/5/2020,23301.35938
28/5/2020,23132.75977
29/5/2020,22961.4707
1/6/2020,23732.51953
2/6/2020,23995.93945
3/6/2020,24325.61914
4/6/2020,24366.30078
5/6/2020,24770.41016
8/6/2020,24776.76953
9/6/2020,25057.2207
10/6/2020,25049.73047
11/6/2020,24480.15039
12/6/2020,24301.38086
15/6/2020,23776.94922
16/6/2020,24344.08984
17/6/2020,24481.41016
18/6/2020,24464.93945
19/6/2020,24643.89063
22/6/2020,24511.33984
23/6/2020,24907.33984
24/6/2020,24781.58008
26/6/2020,24549.99023
29/6/2020,24301.2793
30/6/2020,24427.18945
2/7/2020,25124.18945
3/7/2020,25373.11914
6/7/2020,26339.16016
7/7/2020,25975.66016
8/7/2020,26129.17969
9/7/2020,26210.16016
10/7/2020,25727.41016
13/7/2020,25772.11914
14/7/2020,25477.89063
15/7/2020,25481.58008
16/7/2020,24970.68945
17/7/2020,25089.16992
20/7/2020,25057.99023
21/7/2020,25635.66016
22/7/2020,25057.93945
23/7/2020,25263
24/7/2020,24705.33008
27/7/2020,24603.25977
28/7/2020,24772.75977
29/7/2020,24883.14063
30/7/2020,24710.58984
31/7/2020,24595.34961
3/8/2020,24458.13086
4/8/2020,24946.63086
5/8/2020,25102.53906
6/8/2020,24930.58008
7/8/2020,24531.61914
10/8/2020,24377.42969
11/8/2020,24890.67969
12/8/2020,25244.01953
13/8/2020,25230.66992
14/8/2020,25183.00977
17/8/2020,25347.33984
18/8/2020,25367.38086
19/8/2020,25178.91016
20/8/2020,24791.39063
21/8/2020,25113.83984
24/8/2020,25551.58008
25/8/2020,25486.2207
26/8/2020,25491.78906
27/8/2020,25281.15039
28/8/2020,25422.06055
31/8/2020,25177.05078
1/9/2020,25184.84961
2/9/2020,25120.08984
3/9/2020,25007.59961
4/9/2020,24695.44922
7/9/2020,24589.65039
8/9/2020,24624.33984
9/9/2020,24468.92969
10/9/2020,24313.53906
11/9/2020,24503.31055
14/9/2020,24640.2793
15/9/2020,24732.75977
16/9/2020,24725.63086
17/9/2020,24340.84961
18/9/2020,24455.41016
21/9/2020,23950.68945
22/9/2020,23716.84961
23/9/2020,23742.50977
24/9/2020,23311.07031
25/9/2020,23235.41992
28/9/2020,23476.05078
29/9/2020,23275.5293
30/9/2020,23459.05078
5/10/2020,23767.7793
6/10/2020,23980.65039
7/10/2020,24242.85938
8/10/2020,24193.34961
9/10/2020,24119.13086
12/10/2020,24649.67969
14/10/2020,24667.08984
15/10/2020,24158.53906
16/10/2020,24386.78906
19/10/2020,24542.25977
20/10/2020,24569.53906
21/10/2020,24754.41992
22/10/2020,24786.13086
23/10/2020,24918.7793
27/10/2020,24787.18945
28/10/2020,24708.80078
29/10/2020,24586.59961
30/10/2020,24107.41992
2/11/2020,24460.00977
3/11/2020,24939.73047
4/11/2020,24886.14063
5/11/2020,25695.91992
6/11/2020,25712.9707
9/11/2020,26016.16992
10/11/2020,26301.48047
